, article, url,title
203,The breathtaking visuals were created with help from SOFIA a high-powered airborne telescope fixed to a modified Boeing 747 which cast its infrared gaze 600 light years into the Milky Way. Combining SOFIA’s data with that of other telescopes produced a dazzling composite image of our galaxy’s center. “It’s incredible to see our galactic center in detail we’ve never seen before” said James Radomski a scientist working on the SOFIA project at NASA’s Ames Research Center in California. The Quintuplet Cluster where stars burn a million times brighter than Earth’s Sun also clearly emerged in the composite. The snapshot may help researchers understand what’s holding up the star-formation in the remote region. Though rich with gas dust and other space debris scientists have detected a puzzling lack of massive stars near the galactic center around 10 times fewer than expected. “Understanding how massive star birth happens at the center of our own galaxy gives us information that can help us learn about other more distant galaxies” said Matthew Hankins the principal investigator of the project and a postdoctoral scholar at the California Institute of Technology. Scientists also have better insight into the supermassive blackhole smack in the center of the Milky Way thanks to the new image which provides a view of a mysterious 10-light-year-wide ring surrounding the gargantuan void which continues to baffle researchers. Collected in July 2019 the new SOFIA data was presented for the first time at an event in Hawaii earlier this week and has been submitted for publication in the Astrophysical Journal. Think your friends would be interested? Share this story! , https://www.rt.com/news/477612-sofia-milky-way-galaxy-images/,None
204,The bombers will be “available for operations against Iran if ordered” CNN’s Barbara Starr reported Monday citing an unnamed US official though the reporter noted the new deployment “does not signal that operations have been ordered.” The deployment also appears to have been corroborated by military aviation watchers who tracked at least two bombers as they departed from Barksdale Air Force Base in Louisiana. The six bombers will follow nearly 4000 US troops deployed to the region since last week sent as hostilities with Iran reached new heights. Following a heated demonstration at the American Embassy in Baghdad which Washington portrayed as an “Iranian attack” the US launched a kill strike on the commander of Iran’s elite Quds Force Qassem Soleimani as he arrived to Baghdad for a meeting also taking out several allied Iraqi militia leaders along with him. While the US maintains the general was involved in plots to attack American forces Tehran insists the assassination – of a top official on a diplomatic trip no less – was an act of “international terrorism” and has vowed to retaliate. Monday’s B-52 deployment is not the only one in recent months with four more of the long-range heavy bombers sent to Al Udeid Air Base in Qatar last May also for the purpose of countering the so-called “Iranian threat.” Like this story? Share it with a friend! , https://www.rt.com/usa/477614-b52-bomber-diego-garcia-iran/,None
205,, https://www.rt.com/news/477615-iran-nuclear-weapons-ambassador/,None
206,Chinmayi Sripada became one of the leading figures in India’s #MeToo movement when she accused popular lyricist and novelist Vairamuthu of sexual assault (a claim that he rejects). She has one million followers on Twitter – and that’s where she sparked a heated debate over her recent post. “A woman’s character a Dalit’s merit and a Muslim’s patriotism are always questioned in this country” her message read. Though the words were not Sripada’s own – the quote had previously gone viral on social media – her followers were quick to react. Many users accused the singer of trying to over-simplify complicated issues. She was also accused of “fake feminism” and trying to connect “unrelated things” for attention. There are plenty of Indians who are “not even caste conscious” argued another Twitter user arguing that her post “conflates issues” and damages Sripada’s credibility. Tensions over religious issues are ongoing in India over Muslim protests – sometimes violent in nature – against a new citizenship law which they claim is discriminatory. New Delhi continues to stress that the legislation is not prejudiced against any group. Like this story? Share it with a friend! , https://www.rt.com/news/477617-chinmayi-sripada-muslims-women-india/,None
207,Iran designates the US Armed Forces a terrorist organization in response to the Pentagon's killing of Tehran's top commander. That's as huge crowds of mourners gather for the funeral of Qasem Soleimani. US House Speaker Nancy Pelosi announces a resolution to curb Donald Trump's ability to attack Iran. However a similar restriction was stripped from a defense bill passed by Congress just last month. As we enter 2020 the hangover of political correctness still haunts us notably over new gangster film The Gentlemen. We put the issue up for debate. , https://www.rt.com/shows/news/477621-rtnews-january-07-12msk/,None
208,Iran classifies the US Armed Forces as a terror organization in response to the Pentagon's killing of Tehran's top commander. That's as huge crowds of mourners gathered for the funeral of Qasem Soleimani. US House Speaker Nancy Pelosi announces a resolution to curb Donald Trump's ability to attack Iran. However a similar restriction was stripped from a defense bill passed by Congress just last month. As we enter 2020 the hangover of political correctness still haunts us notably over new gangster film The Gentlemen. We put the issue up for debate. , https://www.rt.com/shows/news/477622-rtnews-january-07-17msk/,None
209,"Iranian MPs adopted a bill on Tuesday calling “personnel of the Pentagon all affiliated companies institutions agents and commanders” members of a “terrorist entity”local media reported. The bill amends and expands previous legislation which gave a similar designation to US Central Command (CENTCOM). Initiated in April of last year it was a tit-for-tat response to Washington’s blacklisting of the Islamic Revolutionary Guards Corps (IRGC). The latest designation however comes as tensions between Washington and Tehran reach boiling point following the US’ assassination of Quds Force commander Qassem Soleimani in Baghdad on Friday. Tehran has vowed to avenge Soleimani’s death a promise that in turn led to US President Donald Trump threatening to strike 52 “very high level"" Iranian cultural and state targets should Iran hit any American interests. The Iranian government has reportedly been considering 13 “revenge scenarios” in retaliation for Soleimani’s killing. The semi-official Fars News Agency quoted Iranian Supreme National Security Council secretary Ali Shamkhani as saying that “even if there is consensus on the weakest scenario carrying it out can be a historic nightmare for the Americans.” Think your friends would be interested? Share this story!  ", https://www.rt.com/news/477623-iran-us-military-terrorist/,None
210,Some of Germany’s small contingent of troops in Iraq will be moved to neighboring Jordan and Kuwait the German government said on Tuesday. German Defense Minister Annegret Kramp-Karrenbauer and Foreign Minister Heiko Maas wrote to lawmakers that the troops stationed in Baghdad and Taji would be “temporarily thinned out.”  Thirty out of an estimated 120 German soldiers are set to be redeployed. The German government says they could be moved back if their training mission resumes. The move comes a day after German Chancellor Angela Merkel spoke with Iraqi Prime Minister Adel Abdul Mahdi about the issue. Merkel had stressed the importance of continued cooperation between Iraq and the EU in the fight against terrorism. Like this story? Share it with a friend!  , https://www.rt.com/news/477624-germany-troop-withdrawal-iraq/,None
211,While there have been other contenders discovered in the TRAPPIST-1 system and several potentially-habitable worlds identified by NASA’s Kepler Space Telescope the recently discovered exoplanet TOI 700 d was the first discovered by TESS with the help of NASA’s Spitzer Space Telescope. TOI 700 is a small cool M class dwarf star roughly 100 light-years away in the constellation Dorado. It boasts 40 percent the mass and size of our sun with roughly half the Sun’s surface temperature.  Around the star TESS has observed at least three planets only one of which is in the so-called ‘Goldilocks Zone’ which might produce conditions for human habitation and for life most notably those that allow for liquid water on the surface.  Planet TOI 700 b is almost exactly Earth-sized probably rocky and completes an orbit every ten days while TOI 700 c is 2.6 times larger than Earth orbits every 16 days and is likely to be a gassy planet though both are too close to the sun to sustain life. TOI 700 d however is the outermost of the three and the only planet in the habitable zone of the system. It is 20 percent larger than the Earth has an orbit of 37 days and absorbs 86 percent of the energy that the Earth receives from the Sun.  NASA believes that the planets are all tidally locked which means they rotate once per orbit meaning one side of the surface is in constant sunlight. This would mean that if it has an atmosphere its cloud formations and wind patterns would be vastly different from those found here on Earth. “Additionally in 11 months of data we saw no flares from the star which improves the chances TOI 700 d is habitable and makes it easier to model its atmospheric and surface conditions” Emily Gilbert a graduate student at the University of Chicago.  Researchers at NASA’s Goddard Space Flight Center in Greenbelt Maryland modelled 20 possible environments for TOI 700 d including one ocean-covered simulation with a CO2-rich atmosphere similar to what scientists believe Mars was like many years ago.  Another model led to a cloudless all-land version of modern Earth with winds flowing away from the night side of the planet all converging on a point directly facing the star.  Future missions will hopefully determine whether the planets have atmospheres or not and what their composition is. Like this story? Share it with a friend! Subscribe to RT newsletter to get stories the mainstream media won’t tell you. , https://www.rt.com/news/477626-planet-discovered-tess-habitable-zone/,None
212,The unit previously stationed in the southeastern region of North Gyeongsang Province was moved to a former military installation located behind the presidential office compound Yonhap news agency reported citing sources familiar with the matter. The redeployment was reportedly carried out earlier this month. It is also mentioned in the report that the unit is believed to be equipped with missiles capable of intercepting an aircraft or missiles at altitudes of around 20-40km (12.5-25 miles). The decision to relocate the system follows a series of warnings issued by Pyongyang including a threat alluding to the unveiling of a new strategic weapon “in the near future.” President Moon Jae-in said on Tuesday that South Korea must strengthen its relationship with Pyongyang and has called for the resumption of dialogue between the two states. At the beginning of the year North Korea’s leader Kim Jong-un announced that Pyongyang is dropping its earlier nuclear promises unless the US changed its policy. Previously North Korea had given Washington until the end of 2019 to rethink it’s hardline position which called for North Korea to drop its nuclear program in exchange for sanctions relief. Like this story? Share it with a friend!  , https://www.rt.com/news/477627-south-korea-patriot-missile-seoul/,None
213,The court sentence for the 19-year-old was suspended for three years and she has been ordered to pay €148 in legal fees. The ruling closely watched by women’s rights groups brings good news for her family as it means that she can now return to the UK. She was given “a second chance” according to judge Michalis Papathanasiou who read out the verdict. He led a three-month trial in which the young woman was accused of public mischief after recanting her claim that she was raped by 12 Israeli holidaymakers last July. Her case resonated widely in the British press when it emerged she had allegedly been forced by Cypriot investigators to sign a retraction statement – something police have denied. London piled enormous pressure on Cypriot authorities with Foreign Secretary Dominic Raab demanding that they “make it right” and not impose a heavy penalty on the woman. Like this story? Share it with a friend!  , https://www.rt.com/news/477629-cyprus-uk-woman-rape-sentence/,None
214,The Defence Food Research Laboratory produced a menu of about 30 dishes which range from moong dal halwa an Indian dessert made with split mung beans to idli a type of savoury rice cake along with a selection of vegetable rolls and egg rolls. While the dishes are all classified as Ready To Eat (RTE) the crew will enjoy the relative luxury of having a food heater on board so they can enjoy hot meals while taking in the views of planet Earth.  “Apart from the food we are also tasked with providing food-warmer technology stainless steel cutlery and a waste disposal pack” Defence Food Research Laboratory director Anil Semwal said.  Despite being impressed with the fare on offer many took the opportunity to joke about the absence of the traditional Muslim biryani dish from the menu. Some were even forward-thinking enough to suggest bringing a few spare Indian delicacies just in case the crew encounters extraterrestrials during their five to seven-day mission in low Earth orbit. India's three person mission to space Mission Gaganyaan is scheduled to lift off sometime in 2021. If successful India will become one of just four nations to launch a manned mission to space alongside Russia the US and China.  Last week ISRO chief K Sivan announced that the four candidates for the mission have been selected and will begin their training in Russia later this month. The manned mission will be preceded by two unmanned missions to orbit the first in December followed by a second in 2021. The ISRO previously stated it wants a female astronaut on the mission but the identities of the crew have yet to be revealed publicly.  The mission is estimated to cost roughly US$1.3 billion (10000 Crore) and has been set a launch target of no later than December 2021 by Indian Prime Minister Narendra Modi. Like this story? Share it with a friend! , https://www.rt.com/news/477632-gaganyaan-indian-space-mission-menu/,None
215,"Iranians poured into the streets of Soleimani’s hometown of Kerman on Tuesday to pay their final respects. Photographs of the funeral procession show throngs of mourners dressed in black. Some carried flags and portraits of the slain Quds Force leader as they slowly moved through the town. Local media estimated that several million people attended the funeral. However the huge turnout led to a stampede which killed over 50 people medics told ISNA news agency. Most of the victims were men of different ages they added. Previous reports said that at least 213 others were injured.  Graphic videos on social media purportedly show trampled bodies lying on the street. The crowds forced authorities to temporarily postpone Soleimani’s burial the semi-official ISNA reported. Shortly after 6pm local time ISNA reported again that Soleimani's body had been ""transferred to the martyrs section of Kerman cemetery"" and the burial ceremony begun. Soleimani was killed by a US drone strike in Baghdad last week prompting several days of mourning in Iran. A funeral ceremony in Tehran held on Monday reportedly drew more than a million people but no serious injuries or deaths were reported. Subscribe to RT newsletter to get stories the mainstream media won’t tell you.  ", https://www.rt.com/news/477633-soleimani-stampede-killed-iran-funeral/,None
216,The FT-7 aircraft a trainer variant of the Chinese-built Chengdu J-7 fighter jet went down on Tuesday after taking off from the M.M. Alam airbase in Punjab province local media reported citing a Pakistan Air Force spokesperson. Think your friends would be interested? Share this story! Both pilots squadron leader Haris bin Khalid and flying officer Ibaad-ur-Rehman died in the incident. Shortly after the incident footage and pictures taken at the crash site popped up on social media showing parts of the jet’s fuselage and wings lying on the ground. The last trainer plane crash happened in October last year when a jet crash-landed in a paddy field in Punjab’s Gujranwala district according to Pakistani media. Luckily both pilots survived. Think your friends would be interested? Share this story!  , https://www.rt.com/news/477634-pakistan-trainer-jet-crash/,None
217,The study by United for All Ages a charity which focuses on bringing old and young people together says that UK citizens rarely interact with other generations outside of their own families. One of the charity’s directors Stephen Burke claimed bringing different generations together was one of “the biggest challenges for the new decade.” He added that “the last decade saw huge disconnection and division.” According to the report divisions have increased as a result of the housing market with the concentration of wealth now firmly in the hands of older people. They tend to live in towns and rural areas while the young are sucked in by city life. The authors of the report published on Tuesday are calling for care homes to become community hubs and for schools to stay open longer to provide community spaces for intergenerational activities. Other ideas put forward include creating an additional bank holiday as a “national day of unity” to bring people together and a new government department for connection that gives support to intergenerational projects. Think your friends would be interested? Share this story! Subscribe to RT newsletter to get stories the mainstream media won’t tell you.  , https://www.rt.com/uk/477636-age-divide-apartheid-segregation/,None
218,Under the new rules announced Monday by Monika Bickert Facebook’s head of global policy management videos will be removed from Instagram and Facebook if they meet two criteria.  Videos will be automatically flagged by Facebook if they have “been edited or synthesised … in ways that aren’t apparent to an average person and would likely mislead someone into thinking that a subject of the video said words that they did not actually say” or if they are “the product of artificial intelligence or machine learning that merges replaces or superimposes content onto a video making it appear to be authentic.” If a video is deemed to be false or partly false Facebook will “significantly reduce” its distribution in users’ news feeds and reject it outright if it is posing as an ad.  The company is opting to leave such offending videos on the platform but marking them false to help prevent them spreading under false pretences on other social media platforms and elsewhere on the internet.  In a bid to cover all its bases Facebook said that even videos that do not meet these two criteria would still be eligible for “independent review” by the company's third-party fact-checkers which include 50 partners covering 40 languages. Facebook gave no immediate clear examples of what type of content would be in breach of such rules though it did state that the policy does not cover ‘shallow fakes’ or videos made using traditional video editing tools while claiming that parody and satire videos would be exempted.  “This policy does not extend to content that is parody or satire or video that has been edited solely to omit or change the order of words” Bickert stated. One example of the difference in content which contravenes the guidelines and that which does not would be videos shared last year of House Speaker Nancy Pelosi slurring her speech. This footage would apparently not contravene Facebook's new ‘deepfake’ guidelines as it was merely slowed down and the audio pitch-shifted using traditional video editing techniques.  In 2018 Donald Trump shared a video of a Fox News segment which was edited in such a way as to make it appear as though Pelosi was fumbling her words. This would fall under “traditional video editing techniques” and would therefore be allowed on the platform. But another video that went viral online purported to show Pelosi slurring far more heavily and was often posted with titles insinuating that she was drunk. This type of video falls somewhere in the middle as it has been both slowed down and pitch-shifted though not necessarily by an AI or machine learning algorithm and would therefore likely be referred to the third party fact checkers for review. However the company added that if a politician posts something which breaches the deepfake guidelines they may still allow it to remain even if it was expressly intended to mislead if Facebook deems the public interest in seeing it outweighs the potential harm. Think your friends would be interested? Share this story! , https://www.rt.com/news/477639-facebook-outlaws-deepfakes-not-satire/,None
219,Elon Musk showcased his little-known dance talent as he rejoiced at the official launch of his company’s Model 3 electric cars in Shanghai right in front of the city mayor and top-tier officials. As some song was turned on the eccentric billionaire started to boogie away on the stage busting out somewhat awkward dance moves. He gave out high fives even throwing his jacket off as the beats got more energetic. No stranger to bizarre on-stage stunts Musk tweeted footage of his performance later on. The original soundtrack however was changed to a Chinese song which made the strange set-up a bit more melodic.   Unsurprisingly many of Musk’s followers rushed to respond with many joking about his moves. “Peak Dad dancing” one Twitter user wrote while another added: “Should’ve taken it all off.” Others checked his dance against the previous ones suggesting that his skills haven’t improved. There were also some who drew parallels with the already forgotten dance performed by Bill Gates at the launch of Windows 95 almost 25 years ago. All in all Musk’s performance stole the limelight from the actual event which spells delivery of the very first batch of middle-market made-in-China cars made at Tesla’s Shanghai megafactory worth around $2 billion. Construction works at the enormous facility started on the outskirts of Shanghai on January 7 last year and production of the Model 3 began in October. Like this story? Share it with a friend!  , https://www.rt.com/news/477642-musk-dance-stage-china/,None
220,Forty-three percent of Americans said they approved of the US drone strike that killed the Iranian commander last week in Baghdad while 38% disapproved and 19% said they were unsure according to the results of a HuffPost/YouGov survey. The somewhat shaky support for the controversial strike appears at odds with Americans’ views on Trump’s broader strategy for dealing with Tehran. A mere 32% believe that the US president has a clear Iran policy while 47% said Washington’s approach toward the Islamic Republic lacks cohesion. And while almost half the country backs Soleimani’s assassination 60% of Americans conceded that they had never heard of the Quds Force commander before last week. An additional 14% said they weren’t sure if they had known about him before the strike. The survey was conducted between January 3 and January 5 among a sample size of 1000 US adults. The poll has a margin of error of 3.4 percent. Like this story? Share it with a friend!  , https://www.rt.com/usa/477644-poll-americans-trump-soleimani-support/,None
221,Governor Wanda Vazquez activated the National Guard and declared the emergency after the magnitude 6.5 earthquake struck off the Caribbean island’s southern coast at 4:24am local time near the city of Ponce. It struck at a depth of just 6km according to the USGS and was followed by several powerful aftershocks. El Nuevo Dia newspaper is reporting that a 73-year-old man died after a wall fell on him during one of the quakes. The US territory has been rocked by dozens of temblors in recent days including a 5.8 magnitude quake that damage toppled houses and sparked small landslides on Monday.   Authorities have activated security measures on the island and said all public sector offices except for emergency services would remain closed while emergency plans are implemented. The full impact of the tremors has yet to be revealed but several buildings in the town of Guanica have collapsed and there have been widespread power outages across the island. Footage on social media even shows power outages in Puerto Rico’s capital San Juan including at the country’s main airport which is over 100km from the epicenter of the quake. Puerto Rico Electric Power Authority (PREPA) Chief Executive Jose Ortiz said its Central Costa Sur power plant sustained damage during the quake and it is checking other substations on the island. The utility said on Twitter that it cut off power on safety grounds and hoped to reconnect supplies as soon as possible. Like this story? Share it with a friend! , https://www.rt.com/news/477645-puerto-rico-quake-video-photo/,None
222,With Brexit day (January 31) fast approaching what could be more fitting than the sound of Britain’s most iconic bell tower reverberating on the strike of 11 o’clock in celebration – or so the Tory Brexiteers were hoping. It appears the Conservative campaign – which had the support of former Brexit Secretary David Davis – to see this become a reality has been stopped in its tracks by House Speaker Lindsay Hoyle who has not selected their amendment for debate. The amendment to the Withdrawal Agreement Bill (WAB) tabled on Tuesday requested that the famous bell be reattached at 11pm on Brexit day. The 315ft Grade I listed Elizabeth Tower along with the rest of Parliament’s estate is undergoing refurbishment work. While it’s a blow for Tory campaigners it ostensibly won’t put a stop to Brexit Party leader Nigel Farage’s celebration plans. The man widely regarded as the single-most influential figure in the campaign to see the UK leave the European Union claims he’s planning a £100000 bash of his own in Trafalgar Square complete with fireworks speakers and bands. British lawmakers embark on three days of debating the Brexit WAB after coming back from Christmas recess on Tuesday following PM Boris Johnson’s landslide victory in the 2019 snap general election. Johnson’s huge parliamentary majority means that his Brexit deal with Brussels is likely to easily get the approval of a majority of MPs. Think your friends would be interested? Share this story! Subscribe to RT newsletter to get stories the mainstream media won’t tell you. , https://www.rt.com/uk/477647-brexit-big-ben-bong/,None
223,Putin arrived in Damascus on Tuesday in the first visit to the Syrian capital since the outbreak of the war in 2011. His motorcade drove to the Russian expeditionary force’s command center where he met with Syrian President Bashar Assad. The Russian president told his Syrian colleague during the meeting that “the signs of peaceful life are visible to the naked eye on the streets of Damascus” according to Kremlin spokesman Dmitry Peskov. He also pointed out that it can now safely be said that “great progress has been made on the road to restoring Syria’s statehood and territorial integrity.” The two leaders were briefed on the military situation in Syria including the northwestern province of Idlib occupied by militants linked to Al-Qaeda. Assad thanked Putin and Russia for their support in restoring peace in Syria. Russian troops have been assisting the Syrian army since September 2015 in battling various terrorist groups including Islamic State (IS formerly ISIS). On his previous visit to Syria in 2017 Putin had only visited the Russian expeditionary force at Khmeimim Airbase in the Latakia Province. His meeting with Assad comes amid renewed tensions between the US and Iran – another ally of Damascus – over the US assassination of Iranian General Qassem Soleimani in Baghdad last week. After the military briefing the Russian leader walked through Damascus and visited two major shrines of Muslims and Christians underlining their peaceful coexistence. At the famous Umayyad Mosque Putin presented the local community with a gift of a rare 17th-century copy of the Koran.  Visiting the Holy Virgin Mary Orthodox church the oldest Christian shrine in Syria Putin met with Antiochian Patriarch John X. As a Christmas gift he presented the patriarch with an icon of the Mother of God painted in Russia.  “Were it not for the Russian military aid terrorist leader Abu Bakr al-Baghdadi or some other militant chief would have stood in the place of this temple today” Peskov relayed the patriarch’s words to reporters.  Following his visit to Damascus Putin departed for Turkey where he is scheduled to attend the opening ceremonies of the ‘Turk Stream’ gas pipeline with his Turkish colleague Recep Tayyip Erdogan. He is also scheduled to discuss with Erdogan the security situation in both Syria and Libya where Turkey has just sent troops. Think your friends would be interested? Share this story! , https://www.rt.com/news/477648-putin-visit-syria-assad/,None
224,Newly published research has revealed that on 25 April 2019 two neutron stars around 520 million light-years away merged into a new object named GW190425 not exactly catchy. This event marks just the second such collision astronomers have seen; the first was detected back in August 2017 and called GW170817. Again astrophysicists and astronomers aren’t famed for their ability at coming up with catchy names. What has scientists really excited about this recent discovery is that it may soon shed light on a “previously undetected type of astrophysical system.” The difference between these two truly massive moments in scientific history is that during the more recent collision between the two stars of GW190425 there was no light detected.  This is likely because it happened so far away and one of the only instruments we have to detect such events was offline when it happened. However as always science finds a way and researchers were able to analyze the data and make some conclusions and some inferences determining that one of the neutron stars in the binary was 1.4 times the mass of the Sun and the other was around 2 times the mass of the Sun. “We were very surprised by the total mass of this ancient neutron star binary system which is about 3.4 times the mass of our Sun as it far exceeds the mass of known neutron star binaries in our own galaxy” said theoretical physicist Susan Scott of the Australian National University. This may mean that the previous binary system discovered (GW170817) formed differently than those found in the Milky Way which may also suggest that similar neutron binaries may not be detectable using current telescopic surveys of the sky. The collision may also provide new insights into the so-called “mass gap” which sits between neutron stars and black holes both of which are the ultra dense remains of dead stars. We’ve never observed a black hole smaller than five stellar masses and we’ve also never seen a neutron star larger than 2.5 stellar masses.  Continued study of both the epic objects and the as yet unknown bodies they produced could answer some of the most perplexing questions about this “mass gap.” Think your friends would be interested? Share this story! , https://www.rt.com/news/477650-astronomers-detected-second-neutron-collision/,None
225,The British Academy of Film and Television Arts unveiled its 2020 nominations on Tuesday creating a storm of controversy in the process. All of the 18 stars tipped for best actor actress supporting actor and supporting actress are caucasian. Two actresses Margot Robbie and Scarlett Johansson were nominated twice.  Film fans took to Twitter to vent. “Things need to change” screenwriter Sarah Dollard wrote. “Membership demographics voting procedure the levelling of the playing field re screenings &amp; screeners. This can’t happen again.” Tuesday’s controversy is not the first time a hashtag campaign has been deployed to complain about the supposed lack of diversity in the entertainment industry. The 2015 2016 and 2017 BAFTAs were also panned for excluding minority actors and actresses. Across the Atlantic the #OscarsSoWhite campaign kicked off in 2016 too with even President Barack Obama weighing in asking Hollywood if people of all races were “getting a fair shot.” As for whether the movies themselves were any good that much was lost in the discussion. Commenters on Twitter insisted that actors Lupita Nyong’o Jennifer Lopez Awkwafina and Cynthia Erivo put in performances worthy of an award. Some cynical commenters disagreed however and argued“if you ain’t good enough you don’t deserve a nomination.” BAFTA’s awards director Emma Baehr addressed the controversy on Tuesday telling the Hollywood Reporter that her organization would be happy to nominate non-white actors and actresses if enough films featuring them were submitted for review. “We’d have liked to have seen more diversity in the nominations it does continue to be an industry-wide issue” she said. “I think more films need to be made and entered giving people a chance to see them. We’d absolutely like to see more diversity but I also don’t want to take away from those celebrating today.” In addition to the race controversy fans were outraged at BAFTA’s decision to nominate only men in its ‘Best Director’ category with many complaining that ‘Little Women’ director Greta Gerwig deserved a nomination. Gerwig was also snubbed at the recent Golden Globes which also featured an all-male shortlist of directors.  If you like this story share it with a friend!  , https://www.rt.com/news/477652-baftas-white-awards-controversy/,None
226,"The company has released a statement on their website saying that some of its services were “compromised” and so as a precaution “immediately took all our systems offline [in order] to protect data and prevent the spread of the virus.” The firm claims that “no personal or customer data has been compromised.” However Sky News is reporting that individuals claiming to be affiliated with the company have told journalists that information was stolen from the firm’s networks and could be published online if the ransom isn’t paid. Tech news outlet BleepingComputer claims that hackers were demanding US$3 million from the foreign exchange company to be paid within seven days of the attack or they would post all of the information they had allegedly stolen online. Ransomware is a very common method used by hackers to make cash out of their victims’ computer networks. The malicious software encrypts files to make them inaccessible to the rightful user with hackers demanding a payout in exchange for a ‘key’ that will decrypt the files. The Metropolitan Police released a statement on Travelex revealing that their cyber crime team is making enquiries ""with regards to a reported ransomware attack.” Like this story? Share it with a friend! ", https://www.rt.com/uk/477656-travelex-ransomware-hackers-police/,None
227,Ocasio-Cortez (AOC for short) stepped a little too far outside the mainstream when she clicked ‘like’ on a tweet by journalist Rania Khalek about US fears of Iranian retaliation over the killing of General Qassem Soleimani. An army of blue-checks and their enforcers quickly encircled her to point out the error of her ways gloating when she finally knuckled under and apologized. AOC was one of the few Democratic politicians credibly horrified by President Donald Trump’s unprovoked attack and to her credit she immediately took to Twitter to denounce it calling out an “act of war against Iran” that “risks the lives of millions of innocent people.” Khalek’s tweet was largely in the same vein making the point that “this assassination did the opposite of making Americans safer and our leaders know it.” But it wasn’t the content of the tweet that infuriated these social media hall monitors who have been gently prodding AOC toward an anodyne centrism since she arrived in Washington; it was the account doing the tweeting. Khalek is an outspoken opponent of US foreign policy particularly the draconian sanctions and endless regime-change wars that have all but destroyed large swathes of the Middle East over the past two decades. She has made a lot of enemies in standing up for the US’s bogeymen and they came out in force to concern-troll AOC. “I’m a big fan but did you know you’ve committed a thoughtcrime?” seemed to be the general message.  Some like ‘professional troll’ Maryam Nayeb Yazdi who has made no secret of her loathing for Iran’s current government deleted their tweets after AOC was badgered into un-liking Khalek’s message and - supposedly - apologizing via Direct Message for her ‘crime’.    But merely apologizing and unliking the tweet wasn’t enough for some - one regime change fan actually called for a memo to be circulated in Congress to warn “progressive members” about Khalek and fellow anti-war journalists Max Blumenthal and Ben Norton. Clearly a preemptive strike against wrongthink was needed.  It’s hardly the first time AOC has made a bold statement and then ran in the other direction - she was shamed away from speaking out against the Israeli occupation of Palestine before she was even officially elected to Congress and more recently she was the subject of a Twitter pile-on when she attempted to speak up for UK Labour leader Jeremy Corbyn. Nor is it the first time a ’progressive’ US politician has had their knuckles rapped for veering too far outside the accepted mainstream. Even Democratic presidential candidate Tulsi Gabbard one of the loudest voices in Washington speaking out against the US’s regime change wars has been forced to adopt the establishment line about Syrian President Bashar Assad with whom she met in 2017 in the service of finding a peaceful solution to the decade-long war the US has waged in his country. Following an avalanche of media criticism that is still ongoing nearly three years later Gabbard has called Assad an evil dictator. Unfortunately there are no progressive role models in Congress for AOC (or Gabbard for that matter) to look up to as an example of how to stick to one’s principles and stand against war. Vermont Senator Bernie Sanders while a steadfast supporter of the rights of the working class has largely toed the line on foreign policy throughout his career lining up with the rest of Congress to demand Assad Venezuela's Maduro - or whoever the bogeyman of the moment is - must go. Even the standard-bearers of the rabidly anti-Trump Democratic Party limited their criticism of the Soleimani strike to the president’s failure to gain approval from Congress first. AOC may have to choose between being on the right side of history and being embraced by her party - and its Twitter enforcers. Like this story? Share it with a friend!  , https://www.rt.com/usa/477659-aoc-iran-strike-trolls-khalek/,None
228,The move was made public in a letter to the families of Canadian soldiers in and near Iraq posted to Twitter on Tuesday. Canada has about 500 troops in Iraq out of 800 in total in the region and it's not clear how many are leaving or for how long. The decision to temporarily relocate was made in conjunction with NATO and other Canadian allies Vance continued adding that Canada has “temporarily paused” its military activities falling under Operation IMPACT and NATO Mission Iraq. The Iraqi parliament passed a resolution earlier this week urging an end to the presence of foreign troops after a US airstrike killed Iranian General Qassem Soleimani at Baghdad Airport. While US President Donald Trump has threatened Iraq with massive sanctions if it forces the US to withdraw without paying for an expensive airbase the Americans built a letter published Monday appeared to show the US planning to withdraw from the country. The Pentagon has fervently denied this is the case. Germany announced on Tuesday that it will move some of its troops stationed in Iraq to Jordan and Kuwait. Like this story? Share it with a friend!  , https://www.rt.com/news/477661-canadian-troops-relocated-iraq-kuwait/,None
